home_team,away_team,game_date,name,team,goals,assists,goal_attempts,shots_on_goal,blocked_shots,offsides,fouls_committed,fouls_sufferred,yellow_cards,red_cards,pass_success,total_passes
Burnley,Watford,9/26/2016,Arfield S.,BUR,0,0,0,0,1,0,2,0,0,0,57.1,7
Burnley,Watford,9/26/2016,Behrami V.,WAT,0,0,1,0,1,0,1,0,0,0,75,36
Burnley,Watford,9/26/2016,Britos M.,WAT,0,0,0,0,0,0,1,1,0,0,66.2,71
Burnley,Watford,9/26/2016,Cathcart C.,WAT,0,0,0,0,1,0,0,0,0,0,79.3,29
Burnley,Watford,9/26/2016,Defour S.,BUR,0,2,2,1,0,0,2,2,0,0,73.7,38
Burnley,Watford,9/26/2016,Gomes H.,WAT,0,0,0,0,0,0,0,0,0,0,53.1,32
Burnley,Watford,9/26/2016,Guedioura A.,WAT,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Watford,9/26/2016,Hendrick J.,BUR,1,0,1,1,1,1,0,3,0,0,75,24
Burnley,Watford,9/26/2016,Ighalo O.,WAT,0,0,1,1,0,0,2,0,0,0,79,19
Burnley,Watford,9/26/2016,Keane M.,BUR,1,0,3,1,0,0,1,0,0,0,82.8,29
Burnley,Watford,9/26/2016,Kightly M.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Watford,9/26/2016,Marney D.,BUR,0,0,0,0,1,0,1,2,0,0,84.6,39
Burnley,Watford,9/26/2016,O'Neill A.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Watford,9/26/2016,Pereyra R.,WAT,0,0,0,0,0,0,2,1,1,0,89.2,37
Burnley,Watford,9/26/2016,Robinson P.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Watford,9/26/2016,Tarkowski J.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Watford,9/26/2016,Ward S.,BUR,0,0,0,0,0,0,2,2,0,0,61.8,34
Burnley,Watford,9/26/2016,Zuniga J.,WAT,0,0,0,0,0,0,0,0,0,0,85.7,35
Crystal Palace,Southampton,12/3/2016,Austin C.,SOU,0,0,2,0,0,0,1,1,1,0,88.9,18
Crystal Palace,Southampton,12/3/2016,Bertrand R.,SOU,0,0,2,1,0,0,3,1,0,0,88.9,36
Crystal Palace,Southampton,12/3/2016,Campbell F.,CRY,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace,Southampton,12/3/2016,Clasie J.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace,Southampton,12/3/2016,Davis S.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace,Southampton,12/3/2016,Flamini M.,CRY,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace,Southampton,12/3/2016,Forster F.,SOU,0,0,0,0,0,0,0,0,0,0,40,20
Crystal Palace,Southampton,12/3/2016,Hennessey W.,CRY,0,0,0,0,0,0,0,0,0,0,36.7,30
Crystal Palace,Southampton,12/3/2016,Kelly M.,CRY,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace,Southampton,12/3/2016,Lee Chung-Yong,CRY,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace,Southampton,12/3/2016,McArthur J.,CRY,0,0,1,0,2,0,1,1,1,0,84.1,43
Crystal Palace,Southampton,12/3/2016,Puncheon J.,CRY,0,1,1,0,0,0,3,1,0,0,77.3,35
Crystal Palace,Southampton,12/3/2016,Romeu O.,SOU,0,0,0,0,0,0,1,2,0,0,80,65
Crystal Palace,Southampton,12/3/2016,Sims J.,SOU,0,0,1,0,0,0,0,1,0,0,75,8
Crystal Palace,Southampton,12/3/2016,Taylor S.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace,Southampton,12/3/2016,Townsend A.,CRY,0,0,1,0,0,0,0,1,0,0,69.2,26
Crystal Palace,Southampton,12/3/2016,Ward J.,CRY,0,0,1,1,1,0,0,1,0,0,69,29
Crystal Palace,Southampton,12/3/2016,Yoshida M.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace,Southampton,12/3/2016,Benteke C.,CRY,2,0,4,2,0,0,3,1,1,0,64.7,31
Crystal Palace,Southampton,12/3/2016,Boufal S.,SOU,0,0,3,1,0,0,4,2,0,0,77.8,36
Crystal Palace,Southampton,12/3/2016,Cedric A.,SOU,0,0,1,0,0,0,1,0,0,0,62.5,40
Crystal Palace,Southampton,12/3/2016,Dann S.,CRY,0,0,0,0,1,0,0,1,0,0,56,25
Crystal Palace,Southampton,12/3/2016,Delaney D.,CRY,0,0,0,0,1,0,1,0,0,0,60.6,33
Crystal Palace,Southampton,12/3/2016,Fonte J.,SOU,0,0,2,0,0,0,0,2,0,0,80.8,73
Crystal Palace,Southampton,12/3/2016,Fryers Z.,CRY,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace,Southampton,12/3/2016,Hojbjerg P.,SOU,0,0,1,0,0,0,0,0,0,0,73.1,26
Crystal Palace,Southampton,12/3/2016,Ledley J.,CRY,0,0,0,0,0,0,2,1,0,0,91.4,35
Crystal Palace,Southampton,12/3/2016,Long S.,SOU,0,0,1,1,0,0,0,0,0,0,80,5
Crystal Palace,Southampton,12/3/2016,McQueen S.,SOU,0,0,0,0,0,0,0,0,0,0,40,5
Crystal Palace,Southampton,12/3/2016,Redmond N.,SOU,0,0,1,0,0,0,1,0,0,0,81.1,37
Crystal Palace,Southampton,12/3/2016,Sako B.,CRY,0,0,0,0,0,0,0,0,0,0,75,4
Crystal Palace,Southampton,12/3/2016,Speroni J.,CRY,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace,Southampton,12/3/2016,Tomkins J.,CRY,1,0,1,1,0,0,1,1,1,0,76.2,21
Crystal Palace,Southampton,12/3/2016,van Dijk V.,SOU,0,0,1,0,2,0,0,1,0,0,88.2,34
Crystal Palace,Southampton,12/3/2016,Ward-Prowse J.,SOU,0,0,2,0,0,0,2,1,0,0,84.5,58
Crystal Palace,Southampton,12/3/2016,Zaha W.,CRY,0,0,0,0,0,0,0,5,0,0,81.8,17
Watford,Hull City,10/29/2016,Amrabat N.,WAT,0,0,3,0,0,0,3,1,0,0,72.1,43
Watford,Hull City,10/29/2016,Bowen J.,HUL,0,0,0,0,0,0,0,1,0,0,100,2
Watford,Hull City,10/29/2016,Capoue E.,WAT,0,0,2,0,0,0,1,4,0,0,88.9,63
Watford,Hull City,10/29/2016,Davies C.,HUL,0,0,1,0,3,0,0,2,0,0,76.5,34
Watford,Hull City,10/29/2016,Deeney T.,WAT,0,0,3,0,0,0,2,0,0,0,57.7,26
Watford,Hull City,10/29/2016,Gomes H.,WAT,0,0,0,0,0,0,0,0,0,0,68,25
Watford,Hull City,10/29/2016,Henriksen M.,HUL,0,0,0,0,1,0,1,3,0,0,80,30
Watford,Hull City,10/29/2016,Holebas J.,WAT,0,0,0,0,0,0,2,0,0,0,73.8,42
Watford,Hull City,10/29/2016,Ighalo O.,WAT,0,0,4,0,0,0,1,0,0,0,94.1,17
Watford,Hull City,10/29/2016,Janmaat D.,WAT,0,0,2,0,0,0,0,0,0,0,76.2,21
Watford,Hull City,10/29/2016,Kaboul Y.,WAT,0,0,2,0,0,0,1,0,0,0,83.3,42
Watford,Hull City,10/29/2016,Livermore J.,HUL,0,0,1,0,0,0,2,1,0,0,76.6,64
Watford,Hull City,10/29/2016,Maloney S.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Watford,Hull City,10/29/2016,Mason R.,HUL,0,0,1,1,0,0,0,1,1,0,90.7,43
Watford,Hull City,10/29/2016,Pantilimon C.,WAT,0,0,0,0,0,0,0,0,0,0,0,0
Watford,Hull City,10/29/2016,Prodl S.,WAT,0,0,1,0,1,0,0,1,0,0,84.4,45
Watford,Hull City,10/29/2016,Tymon J.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Watford,Hull City,10/29/2016,Weir J.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Watford,Hull City,10/29/2016,Behrami V.,WAT,0,0,1,0,1,0,2,2,1,0,88,50
Watford,Hull City,10/29/2016,Britos M.,WAT,0,0,1,0,0,0,1,0,0,0,63.3,49
Watford,Hull City,10/29/2016,Clucas S.,HUL,0,0,1,0,0,0,1,2,1,0,76.9,39
Watford,Hull City,10/29/2016,Dawson M.,HUL,0,0,0,0,2,0,0,0,0,0,77.8,27
Watford,Hull City,10/29/2016,Elmohamady A.,HUL,0,0,1,0,0,0,0,1,0,0,74,50
Watford,Hull City,10/29/2016,Guedioura A.,WAT,0,0,0,0,0,0,0,0,0,0,0,0
Watford,Hull City,10/29/2016,Hernandez A.,HUL,0,0,2,1,0,1,2,0,0,0,78.3,23
Watford,Hull City,10/29/2016,Huddlestone T.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Watford,Hull City,10/29/2016,Jakupovic E.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Watford,Hull City,10/29/2016,Kabasele C.,WAT,0,0,0,0,0,0,0,0,0,0,66.7,3
Watford,Hull City,10/29/2016,Keane W.,HUL,0,0,1,0,0,1,2,1,0,0,81.8,22
Watford,Hull City,10/29/2016,Maguire H.,HUL,0,0,0,0,1,0,0,0,0,0,58.1,31
Watford,Hull City,10/29/2016,Marshall D.,HUL,0,0,0,0,0,0,0,0,0,0,21.4,28
Watford,Hull City,10/29/2016,Meyler D.,HUL,0,0,0,0,0,0,0,0,0,0,50,4
Watford,Hull City,10/29/2016,Pereyra R.,WAT,0,0,2,0,0,0,0,0,0,0,87.8,41
Watford,Hull City,10/29/2016,Sinclair J.,WAT,0,0,0,0,0,0,0,0,0,0,0,0
Watford,Hull City,10/29/2016,Watson B.,WAT,0,0,0,0,0,0,0,0,0,0,0,0
Watford,Hull City,10/29/2016,Zuniga J.,WAT,0,0,0,0,0,0,0,0,0,0,83.3,6
Southampton,Swansea,9/18/2016,Amat J.,SWA,0,0,0,0,1,0,0,0,0,0,86.3,51
Southampton,Swansea,9/18/2016,Barrow M.,SWA,0,0,1,1,0,1,0,2,0,0,63.6,11
Southampton,Swansea,9/18/2016,Bertrand R.,SOU,0,0,0,0,0,0,2,1,0,0,82.4,34
Southampton,Swansea,9/18/2016,Cedric A.,SOU,0,0,0,0,0,0,1,0,0,0,82.7,52
Southampton,Swansea,9/18/2016,Cork J.,SWA,0,0,0,0,0,0,0,1,0,0,86.5,52
Southampton,Swansea,9/18/2016,Fabianski L.,SWA,0,0,0,0,0,0,0,0,0,0,55.9,34
Southampton,Swansea,9/18/2016,Fernandez F.,SWA,0,0,0,0,1,0,1,0,0,0,76.9,52
Southampton,Swansea,9/18/2016,Forster F.,SOU,0,0,0,0,0,0,0,0,0,0,48.4,31
Southampton,Swansea,9/18/2016,Isgrove L.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Swansea,9/18/2016,Kingsley S.,SWA,0,0,0,0,0,0,0,0,0,0,60,10
Southampton,Swansea,9/18/2016,Long S.,SOU,0,0,2,1,0,1,2,1,1,0,42.9,7
Southampton,Swansea,9/18/2016,McCarthy A.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Swansea,9/18/2016,Naughton K.,SWA,0,0,1,1,0,0,1,4,1,0,80,40
Southampton,Swansea,9/18/2016,Rangel A.,SWA,0,0,0,0,1,0,0,1,0,0,87.5,16
Southampton,Swansea,9/18/2016,Reed H.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Swansea,9/18/2016,Routledge W.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Swansea,9/18/2016,Tadic D.,SOU,0,0,3,2,0,0,1,0,0,0,75.6,45
Southampton,Swansea,9/18/2016,van Dijk V.,SOU,0,0,2,1,0,0,1,3,0,0,94.6,55
Southampton,Swansea,9/18/2016,Austin C.,SOU,1,0,4,2,0,0,0,1,0,0,66.7,12
Southampton,Swansea,9/18/2016,Baston B.,SWA,0,0,0,0,0,0,0,0,0,0,50,2
Southampton,Swansea,9/18/2016,Britton L.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Swansea,9/18/2016,Clasie J.,SOU,0,0,0,0,0,0,2,0,0,0,87,23
Southampton,Swansea,9/18/2016,Davis S.,SOU,0,0,1,0,0,1,1,0,0,0,89.6,48
Southampton,Swansea,9/18/2016,Fer L.,SWA,0,0,2,0,0,0,1,4,0,0,83,53
Southampton,Swansea,9/18/2016,Fonte J.,SOU,0,0,0,0,1,0,0,1,0,0,95,40
Southampton,Swansea,9/18/2016,Hojbjerg P.,SOU,0,0,1,0,0,0,1,2,0,0,81.3,16
Southampton,Swansea,9/18/2016,Ki Sung-Yong,SWA,0,0,1,0,1,0,1,0,0,0,97.3,37
Southampton,Swansea,9/18/2016,Llorente F.,SWA,0,0,1,0,0,0,5,1,0,0,50,18
Southampton,Swansea,9/18/2016,Martina C.,SOU,0,0,0,0,0,0,0,0,0,0,75,4
Southampton,Swansea,9/18/2016,Montero J.,SWA,0,0,0,0,0,0,0,0,0,0,75,4
Southampton,Swansea,9/18/2016,Nordfeldt K.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Swansea,9/18/2016,Redmond N.,SOU,0,0,4,0,0,3,0,0,0,0,89.2,37
Southampton,Swansea,9/18/2016,Romeu O.,SOU,0,0,2,0,0,0,3,0,0,0,87.2,39
Southampton,Swansea,9/18/2016,Sigurdsson G.,SWA,0,0,3,1,0,0,0,0,0,0,65,20
Southampton,Swansea,9/18/2016,van der Hoorn M.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Swansea,9/18/2016,Yoshida M.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,Arsenal,9/17/2016,Al Muhammadi A.,HUL,0,0,0,0,1,0,0,1,0,0,89.4,66
Hull City,Arsenal,9/17/2016,Cazorla S.,ARS,0,0,1,0,1,0,3,0,1,0,92.3,104
Hull City,Arsenal,9/17/2016,Clucas S.,HUL,0,0,1,0,0,0,0,1,0,0,89.7,68
Hull City,Arsenal,9/17/2016,Davies C.,HUL,0,0,0,0,2,0,0,1,0,0,84,50
Hull City,Arsenal,9/17/2016,Elneny M.,ARS,0,1,0,0,0,0,0,0,0,0,94.7,19
Hull City,Arsenal,9/17/2016,Henriksen M.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,Arsenal,9/17/2016,Holding R.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,Arsenal,9/17/2016,Iwobi A.,ARS,0,2,6,1,1,0,0,0,0,0,89.2,65
Hull City,Arsenal,9/17/2016,Keane W.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,Arsenal,9/17/2016,Livermore J.,HUL,0,0,0,0,1,0,1,0,0,1,92,25
Hull City,Arsenal,9/17/2016,Maloney S.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,Arsenal,9/17/2016,Mason R.,HUL,0,0,0,0,1,0,0,0,0,0,95,20
Hull City,Arsenal,9/17/2016,Meyler D.,HUL,0,0,1,0,0,0,1,0,0,0,93.4,61
Hull City,Arsenal,9/17/2016,Mustafi S.,ARS,0,0,0,0,0,0,1,1,0,0,96.4,56
Hull City,Arsenal,9/17/2016,Oxlade-Chamberlain A.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,Arsenal,9/17/2016,Perez L.,ARS,0,0,0,0,0,0,0,0,0,0,100,3
Hull City,Arsenal,9/17/2016,Sanchez A.,ARS,2,0,5,4,0,1,3,2,0,0,84.1,69
Hull City,Arsenal,9/17/2016,Walcott T.,ARS,1,0,5,3,0,1,0,1,0,0,90.2,41
Hull City,Arsenal,9/17/2016,Bellerin H.,ARS,0,0,0,0,0,0,1,0,0,0,93.7,63
Hull City,Arsenal,9/17/2016,Cech P.,ARS,0,0,0,0,0,0,1,1,1,0,92.9,14
Hull City,Arsenal,9/17/2016,Coquelin F.,ARS,0,0,3,0,0,0,1,1,0,0,98,98
Hull City,Arsenal,9/17/2016,Diomande A.,HUL,0,0,0,0,0,0,0,0,0,0,95.5,22
Hull City,Arsenal,9/17/2016,Gibbs K.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,Arsenal,9/17/2016,Hernandez A.,HUL,0,0,1,0,0,3,2,0,0,0,60,10
Hull City,Arsenal,9/17/2016,Huddlestone T.,HUL,0,0,0,0,0,0,2,1,0,0,76.7,43
Hull City,Arsenal,9/17/2016,Jakupovic E.,HUL,0,0,0,0,0,0,0,0,0,0,66.7,30
Hull City,Arsenal,9/17/2016,Koscielny L.,ARS,0,0,0,0,0,0,0,0,0,0,94.1,51
Hull City,Arsenal,9/17/2016,Maguire H.,HUL,0,0,0,0,1,0,0,2,0,0,90.6,32
Hull City,Arsenal,9/17/2016,Marshall D.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,Arsenal,9/17/2016,Mbokani D.,HUL,0,0,0,0,0,0,1,2,0,0,66.7,3
Hull City,Arsenal,9/17/2016,Monreal N.,ARS,0,0,0,0,0,0,2,2,0,0,86.7,60
Hull City,Arsenal,9/17/2016,Ospina D.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,Arsenal,9/17/2016,Ozil M.,ARS,0,0,2,0,0,0,0,0,0,0,94.6,110
Hull City,Arsenal,9/17/2016,Robertson A.,HUL,0,0,0,0,1,0,1,0,0,0,78.1,41
Hull City,Arsenal,9/17/2016,Snodgrass R.,HUL,1,0,3,2,0,0,1,4,0,0,88.6,35
Hull City,Arsenal,9/17/2016,Xhaka G.,ARS,1,0,2,1,0,0,0,0,0,0,91.3,46
Hull City,West Brom,11/26/2016,Bowen J.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,West Brom,11/26/2016,Chadli N.,WBA,0,0,2,1,0,0,0,0,0,0,66.7,6
Hull City,West Brom,11/26/2016,Davies C.,HUL,0,0,0,0,0,0,1,2,0,0,82.2,45
Hull City,West Brom,11/26/2016,Dawson M.,HUL,1,0,1,1,2,0,2,1,1,0,81.6,49
Hull City,West Brom,11/26/2016,Elmohamady A.,HUL,0,0,0,0,0,0,0,1,0,0,75,68
Hull City,West Brom,11/26/2016,Fletcher D.,WBA,0,0,0,0,0,0,0,1,0,0,84.9,33
Hull City,West Brom,11/26/2016,Galloway B.,WBA,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,West Brom,11/26/2016,Henriksen M.,HUL,0,0,0,0,0,0,2,2,0,0,80.8,26
Hull City,West Brom,11/26/2016,Jakupovic E.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,West Brom,11/26/2016,Maguire H.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,West Brom,11/26/2016,Mason R.,HUL,0,0,0,0,0,0,0,0,0,0,80,20
Hull City,West Brom,11/26/2016,McAuley G.,WBA,1,0,1,1,1,0,1,0,1,0,65.7,35
Hull City,West Brom,11/26/2016,Meyler D.,HUL,0,0,0,0,0,0,0,0,0,0,66.7,6
Hull City,West Brom,11/26/2016,Nyom A.,WBA,0,0,0,0,0,0,0,2,0,0,76,25
Hull City,West Brom,11/26/2016,Palmer A.,WBA,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,West Brom,11/26/2016,Robertson A.,HUL,0,0,0,0,0,0,0,0,0,0,0,2
Hull City,West Brom,11/26/2016,Rondon S.,WBA,0,0,2,0,0,0,4,2,0,0,78.1,41
Hull City,West Brom,11/26/2016,Tymon J.,HUL,0,0,0,0,0,0,0,1,0,0,79.6,49
Hull City,West Brom,11/26/2016,Brunt C.,WBA,0,0,0,0,0,0,0,0,0,0,78.7,47
Hull City,West Brom,11/26/2016,Clucas S.,HUL,0,0,1,0,0,0,1,0,1,0,86.4,59
Hull City,West Brom,11/26/2016,Dawson C.,WBA,0,0,1,0,0,0,0,0,0,0,80,40
Hull City,West Brom,11/26/2016,Diomande A.,HUL,0,0,1,0,0,0,1,1,1,0,94.1,17
Hull City,West Brom,11/26/2016,Evans J.,WBA,0,0,0,0,1,0,1,1,1,0,68.9,45
Hull City,West Brom,11/26/2016,Foster B.,WBA,0,0,0,0,0,0,0,0,0,0,45.8,24
Hull City,West Brom,11/26/2016,Gardner C.,WBA,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,West Brom,11/26/2016,Huddlestone T.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,West Brom,11/26/2016,Livermore J.,HUL,0,0,2,1,0,0,0,0,0,0,79.4,63
Hull City,West Brom,11/26/2016,Marshall D.,HUL,0,0,0,0,0,0,0,0,0,0,69,29
Hull City,West Brom,11/26/2016,Mbokani D.,HUL,0,1,2,0,0,1,0,1,0,0,78.6,14
Hull City,West Brom,11/26/2016,McClean J.,WBA,0,0,0,0,0,0,1,1,0,0,80,5
Hull City,West Brom,11/26/2016,Morrison J.,WBA,0,0,2,0,0,0,0,0,0,0,85.7,35
Hull City,West Brom,11/26/2016,Olsson J.,WBA,0,0,0,0,0,0,0,0,0,0,0,0
Hull City,West Brom,11/26/2016,Phillips M.,WBA,0,1,2,0,0,0,1,0,0,0,68.2,22
Hull City,West Brom,11/26/2016,Robson-Kanu H.,WBA,0,0,1,0,0,0,1,0,0,0,50,4
Hull City,West Brom,11/26/2016,Snodgrass R.,HUL,0,0,3,2,0,0,0,1,0,0,82.9,41
Hull City,West Brom,11/26/2016,Yacob C.,WBA,0,0,0,0,1,0,1,0,0,0,87.3,55
Stoke City,Tottenham,9/10/2016,Adam C.,STO,0,0,1,1,0,0,1,0,1,0,66.7,9
Stoke City,Tottenham,9/10/2016,Allen J.,STO,0,0,0,0,0,0,1,4,0,0,80,30
Stoke City,Tottenham,9/10/2016,Arnautovic M.,STO,0,0,2,0,0,1,1,2,1,0,59.1,22
Stoke City,Tottenham,9/10/2016,Bony W.,STO,0,0,4,0,0,0,3,3,0,0,73.9,23
Stoke City,Tottenham,9/10/2016,Carter-Vickers C.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City,Tottenham,9/10/2016,Davies B.,TOT,0,0,1,0,1,0,3,1,0,0,89.1,55
Stoke City,Tottenham,9/10/2016,Eriksen C.,TOT,0,2,3,2,0,0,1,0,0,0,77.2,57
Stoke City,Tottenham,9/10/2016,Grant L.,STO,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City,Tottenham,9/10/2016,Janssen V.,TOT,0,0,1,0,0,0,1,0,0,0,100,6
Stoke City,Tottenham,9/10/2016,Krkic B.,STO,0,0,1,0,0,0,0,0,0,0,76.9,13
Stoke City,Tottenham,9/10/2016,Lloris H.,TOT,0,0,0,0,0,0,0,0,0,0,91.2,34
Stoke City,Tottenham,9/10/2016,Muniesa M.,STO,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City,Tottenham,9/10/2016,Shawcross R.,STO,0,0,2,1,3,0,1,1,0,0,65.6,32
Stoke City,Tottenham,9/10/2016,Sobhi R.,STO,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City,Tottenham,9/10/2016,Trippier K.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City,Tottenham,9/10/2016,Vorm M.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City,Tottenham,9/10/2016,Walters J.,STO,0,0,1,0,0,1,1,1,0,0,40,15
Stoke City,Tottenham,9/10/2016,Whelan G.,STO,0,0,1,0,1,0,2,0,1,0,78.8,33
Stoke City,Tottenham,9/10/2016,Alderweireld T.,TOT,0,0,1,0,3,0,0,1,0,0,76.8,56
Stoke City,Tottenham,9/10/2016,Alli D.,TOT,1,0,5,2,0,0,3,3,0,0,97.4,39
Stoke City,Tottenham,9/10/2016,Bardsley P.,STO,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City,Tottenham,9/10/2016,Cameron G.,STO,0,0,2,0,0,0,1,1,0,0,70.4,27
Stoke City,Tottenham,9/10/2016,Crouch P.,STO,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City,Tottenham,9/10/2016,Dier E.,TOT,0,0,1,0,0,0,2,1,0,0,85.2,54
Stoke City,Tottenham,9/10/2016,Given S.,STO,0,0,0,0,0,0,0,1,0,0,56,25
Stoke City,Tottenham,9/10/2016,Imbula G.,STO,0,0,1,0,0,0,0,2,0,0,91.4,35
Stoke City,Tottenham,9/10/2016,Kane H.,TOT,1,0,3,1,1,0,0,1,0,0,62.5,16
Stoke City,Tottenham,9/10/2016,Lamela E.,TOT,0,0,1,1,0,0,0,0,0,0,84.6,26
Stoke City,Tottenham,9/10/2016,Martins Indi B.,STO,0,0,0,0,2,0,0,0,0,0,72.7,33
Stoke City,Tottenham,9/10/2016,Pieters E.,STO,0,0,0,0,1,0,2,2,0,0,76.7,30
Stoke City,Tottenham,9/10/2016,Sissoko M.,TOT,0,0,0,0,0,0,1,0,1,0,80,5
Stoke City,Tottenham,9/10/2016,Son Heung-Min,TOT,2,1,3,2,0,0,0,2,0,0,86.5,37
Stoke City,Tottenham,9/10/2016,Vertonghen J.,TOT,0,0,0,0,2,0,1,0,0,0,86.8,53
Stoke City,Tottenham,9/10/2016,Walker K.,TOT,0,1,0,0,0,0,3,2,0,0,70.3,37
Stoke City,Tottenham,9/10/2016,Wanyama V.,TOT,0,0,1,0,0,0,3,0,1,0,87.9,33
Stoke City,Tottenham,9/10/2016,Winks H.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Leicester,10/15/2016,Aina O.,CHE,0,0,0,0,0,0,0,0,0,0,100,5
Chelsea,Leicester,10/15/2016,Alonso M.,CHE,0,0,1,0,0,0,3,1,0,0,75,36
Chelsea,Leicester,10/15/2016,Azpilicueta C.,CHE,0,0,0,0,1,0,1,1,1,0,90.5,74
Chelsea,Leicester,10/15/2016,Begovic A.,CHE,0,0,0,0,0,0,0,0,0,0,0,0
