home_team,away_team,game_date,name,team,goals,assists,goal_attempts,shots_on_goal,blocked_shots,offsides,fouls_committed,fouls_sufferred,yellow_cards,red_cards,pass_success,total_passes
Liverpool,Chelsea,5/11/2016,Bogdan A.,LIV,0,0,0,0,0,0,0,0,0,0,0,0
Liverpool,Chelsea,5/11/2016,Can E.,LIV,0,0,3,2,1,0,2,4,1,0,85.1,67
Liverpool,Chelsea,5/11/2016,Coutinho,LIV,0,0,5,2,0,0,0,3,0,0,92,50
Liverpool,Chelsea,5/11/2016,Firmino R.,LIV,0,0,5,0,0,1,2,0,0,0,81.8,44
Liverpool,Chelsea,5/11/2016,Kenedy R.,CHE,0,0,0,0,0,0,1,0,0,0,93.8,16
Liverpool,Chelsea,5/11/2016,Loftus-Cheek R.,CHE,0,0,0,0,0,0,0,0,0,0,100,1
Liverpool,Chelsea,5/11/2016,Lucas L.,LIV,0,0,0,0,0,0,0,0,0,0,0,0
Liverpool,Chelsea,5/11/2016,Mignolet S.,LIV,0,0,0,0,0,0,0,0,0,0,74.1,27
Liverpool,Chelsea,5/11/2016,Milner J.,LIV,0,0,1,0,0,0,3,0,1,0,82.8,58
Liverpool,Chelsea,5/11/2016,Ojo S.,LIV,0,0,0,0,0,0,0,0,0,0,100,3
Liverpool,Chelsea,5/11/2016,Pato,CHE,0,0,0,0,0,0,0,0,0,0,0,0
Liverpool,Chelsea,5/11/2016,Skrtel M.,LIV,0,0,0,0,0,0,0,0,0,0,0,0
Liverpool,Chelsea,5/11/2016,Sturridge D.,LIV,0,0,5,2,0,0,0,2,0,0,79.3,29
Liverpool,Chelsea,5/11/2016,Toure K.,LIV,0,0,1,1,1,0,1,0,1,0,91.2,34
Liverpool,Chelsea,5/11/2016,Willian,CHE,0,0,1,0,0,0,0,0,0,0,87.5,24
Newcastle Utd,Manchester United,1/12/2016,Blind D.,MAU,0,0,0,0,0,0,2,0,0,0,88,25
Newcastle Utd,Manchester United,1/12/2016,Colback J.,NEW,0,0,1,0,0,0,1,3,0,0,82.1,56
Newcastle Utd,Manchester United,1/12/2016,Darlow K.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Manchester United,1/12/2016,de Gea D.,MAU,0,0,0,0,0,0,0,0,0,0,45.8,24
Newcastle Utd,Manchester United,1/12/2016,Depay M.,MAU,0,0,1,0,0,0,0,2,0,0,83.3,6
Newcastle Utd,Manchester United,1/12/2016,Elliot R.,NEW,0,0,0,0,0,0,0,0,0,0,70.6,17
Newcastle Utd,Manchester United,1/12/2016,Gouffran Y.,NEW,0,0,0,0,0,0,0,0,0,0,50,8
Newcastle Utd,Manchester United,1/12/2016,Janmaat D.,NEW,0,0,1,0,0,0,1,0,0,0,86,50
Newcastle Utd,Manchester United,1/12/2016,Lingard J.,MAU,1,0,2,1,0,0,0,0,0,0,80,25
Newcastle Utd,Manchester United,1/12/2016,Marveaux S.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Manchester United,1/12/2016,Mbemba Ch.,NEW,0,0,0,0,1,0,1,0,0,0,85.5,62
Newcastle Utd,Manchester United,1/12/2016,Mitrovic A.,NEW,1,1,3,1,0,2,0,4,0,0,69.2,26
Newcastle Utd,Manchester United,1/12/2016,Perez A.,NEW,0,0,2,1,0,0,3,1,0,0,70,30
Newcastle Utd,Manchester United,1/12/2016,Rooney W.,MAU,2,1,3,2,0,1,1,2,0,0,85,40
Newcastle Utd,Manchester United,1/12/2016,Sissoko M.,NEW,0,0,1,1,0,0,1,1,0,0,80.5,41
Newcastle Utd,Manchester United,1/12/2016,Sterry J.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Manchester United,1/12/2016,Toney I.,NEW,0,0,0,0,0,0,0,0,0,0,100,1
Newcastle Utd,Manchester United,1/12/2016,Wijnaldum G.,NEW,1,0,4,2,0,1,1,1,0,0,90.3,31
Newcastle Utd,Manchester United,1/12/2016,Borthwick-Jackson C.,MAU,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Manchester United,1/12/2016,Coloccini F.,NEW,0,0,1,0,0,0,0,0,0,0,93.1,72
Newcastle Utd,Manchester United,1/12/2016,Darmian M.,MAU,0,0,1,0,0,0,0,2,0,0,76.5,34
Newcastle Utd,Manchester United,1/12/2016,de Jong S.,NEW,0,0,0,0,0,0,0,0,0,0,100,1
Newcastle Utd,Manchester United,1/12/2016,Dummett P.,NEW,1,0,1,1,2,0,0,1,0,0,74.2,31
Newcastle Utd,Manchester United,1/12/2016,Fellaini M.,MAU,0,0,3,1,1,0,4,1,1,0,84.1,44
Newcastle Utd,Manchester United,1/12/2016,Herrera A.,MAU,0,0,0,0,0,0,1,1,1,0,85.1,47
Newcastle Utd,Manchester United,1/12/2016,Lascelles J.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Manchester United,1/12/2016,Martial A.,MAU,0,0,1,0,0,0,0,1,0,0,83.9,31
Newcastle Utd,Manchester United,1/12/2016,Mata J.,MAU,0,0,0,0,0,0,0,0,0,0,100,11
Newcastle Utd,Manchester United,1/12/2016,McNair P.,MAU,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Manchester United,1/12/2016,Pereira A.,MAU,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Manchester United,1/12/2016,Romero S.,MAU,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Manchester United,1/12/2016,Schneiderlin M.,MAU,0,0,0,0,1,0,0,0,0,0,92.9,56
Newcastle Utd,Manchester United,1/12/2016,Smalling C.,MAU,0,0,1,0,1,0,3,0,1,0,68.4,38
Newcastle Utd,Manchester United,1/12/2016,Tiote C.,NEW,0,0,0,0,0,0,2,1,1,0,90.8,87
Newcastle Utd,Manchester United,1/12/2016,Weir J.,MAU,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Manchester United,1/12/2016,Young A.,MAU,0,0,0,0,0,0,1,0,0,0,78,50
Bournemouth,Southampton,3/1/2016,Afobe B.,BOU,1,0,1,1,0,0,3,1,0,0,84.2,19
Bournemouth,Southampton,3/1/2016,Austin C.,SOU,0,0,1,0,0,0,2,0,0,0,72.7,11
Bournemouth,Southampton,3/1/2016,Boruc A.,BOU,0,0,0,0,0,0,0,0,0,0,42.3,26
Bournemouth,Southampton,3/1/2016,Clasie J.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth,Southampton,3/1/2016,Daniels C.,BOU,0,0,0,0,0,0,0,2,0,0,67.7,34
Bournemouth,Southampton,3/1/2016,Distin S.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth,Southampton,3/1/2016,Federici A.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth,Southampton,3/1/2016,Forster F.,SOU,0,0,0,0,0,0,0,0,0,0,45.8,24
Bournemouth,Southampton,3/1/2016,Gosling D.,BOU,0,0,1,0,0,0,0,0,0,0,54.6,11
Bournemouth,Southampton,3/1/2016,Gradel M.,BOU,0,0,1,0,0,0,0,3,0,0,76.2,21
Bournemouth,Southampton,3/1/2016,Long S.,SOU,0,0,1,0,1,1,3,1,0,0,57.7,26
Bournemouth,Southampton,3/1/2016,Martina C.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth,Southampton,3/1/2016,Pelle G.,SOU,0,0,1,0,0,1,1,0,0,0,66.7,12
Bournemouth,Southampton,3/1/2016,Ritchie M.,BOU,0,2,2,1,0,1,3,1,0,0,79,38
Bournemouth,Southampton,3/1/2016,Smith A.,BOU,0,0,0,0,0,0,0,2,0,0,93.3,30
Bournemouth,Southampton,3/1/2016,Surman A.,BOU,0,0,0,0,1,0,0,0,0,0,71.2,52
Bournemouth,Southampton,3/1/2016,Targett M.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth,Southampton,3/1/2016,Ward-Prowse J.,SOU,0,0,0,0,0,0,1,0,0,0,73.3,30
Bournemouth,Southampton,3/1/2016,Arter H.,BOU,0,0,0,0,0,0,0,0,0,0,83.3,30
Bournemouth,Southampton,3/1/2016,Bertrand R.,SOU,0,0,0,0,0,0,1,3,0,0,82.2,45
Bournemouth,Southampton,3/1/2016,Cedric A.,SOU,0,0,0,0,0,0,2,0,0,0,75,32
Bournemouth,Southampton,3/1/2016,Cook S.,BOU,1,0,1,1,1,0,2,2,0,0,58.8,17
Bournemouth,Southampton,3/1/2016,Davis S.,SOU,0,0,0,0,0,0,0,0,0,0,79.5,39
Bournemouth,Southampton,3/1/2016,Elphick T.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth,Southampton,3/1/2016,Fonte J.,SOU,0,0,0,0,0,0,2,0,0,0,85.7,49
Bournemouth,Southampton,3/1/2016,Francis S.,BOU,0,0,0,0,0,0,1,1,0,0,70,30
Bournemouth,Southampton,3/1/2016,Grabban L.,BOU,0,0,1,1,0,0,0,0,0,0,75,8
Bournemouth,Southampton,3/1/2016,King J.,BOU,0,0,2,0,0,0,2,3,0,0,75,8
Bournemouth,Southampton,3/1/2016,Mane S.,SOU,0,0,2,1,0,2,2,2,0,0,83.3,36
Bournemouth,Southampton,3/1/2016,Murray G.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth,Southampton,3/1/2016,Pugh M.,BOU,0,0,0,0,0,0,0,0,0,0,100,1
Bournemouth,Southampton,3/1/2016,Romeu O.,SOU,0,0,0,0,0,0,1,0,0,0,75.6,41
Bournemouth,Southampton,3/1/2016,Stekelenburg M.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth,Southampton,3/1/2016,Tadic D.,SOU,0,0,0,0,0,0,0,1,0,0,57.1,14
Bournemouth,Southampton,3/1/2016,van Dijk V.,SOU,0,0,1,0,1,0,2,2,0,0,83.8,37
Bournemouth,Southampton,3/1/2016,Yoshida M.,SOU,0,0,0,0,1,0,1,1,0,0,100,20
Swansea,Manchester United,8/30/2015,Ayew A.,SWA,1,1,1,1,0,0,1,5,0,0,71.9,32
Swansea,Manchester United,8/30/2015,Blind D.,MAU,0,0,0,0,0,0,1,0,0,0,87.5,64
Swansea,Manchester United,8/30/2015,Chicharito,MAU,0,0,0,0,0,0,0,0,0,0,0,0
Swansea,Manchester United,8/30/2015,Darmian M.,MAU,0,0,0,0,0,0,1,1,0,0,80,65
Swansea,Manchester United,8/30/2015,Dyer N.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Swansea,Manchester United,8/30/2015,Fabianski L.,SWA,0,0,0,0,0,0,0,0,0,0,38.1,42
Swansea,Manchester United,8/30/2015,Fernandez F.,SWA,0,0,0,0,0,0,0,1,0,0,72,50
Swansea,Manchester United,8/30/2015,Herrera A.,MAU,0,0,1,0,0,0,0,0,0,0,85.7,56
Swansea,Manchester United,8/30/2015,Ki Sung-Yong,SWA,0,0,0,0,0,0,0,0,0,0,100,10
Swansea,Manchester United,8/30/2015,McNair P.,MAU,0,0,0,0,0,0,0,0,0,0,0,0
Swansea,Manchester United,8/30/2015,Nordfeldt K.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Swansea,Manchester United,8/30/2015,Romero S.,MAU,0,0,0,0,0,0,0,0,0,0,50,32
Swansea,Manchester United,8/30/2015,Routledge W.,SWA,0,0,1,0,0,0,1,2,1,0,61.5,13
Swansea,Manchester United,8/30/2015,Schweinsteiger B.,MAU,0,0,0,0,0,0,1,2,0,0,86.4,88
Swansea,Manchester United,8/30/2015,Shelvey J.,SWA,0,0,3,2,1,1,0,0,1,0,72.5,40
Swansea,Manchester United,8/30/2015,Smalling C.,MAU,0,0,0,0,0,0,3,0,0,0,83.9,56
Swansea,Manchester United,8/30/2015,Taylor N.,SWA,0,0,0,0,0,0,0,0,0,0,81,21
Swansea,Manchester United,8/30/2015,Williams A.,SWA,0,0,0,0,0,0,1,1,0,0,77.8,27
Swansea,Manchester United,8/30/2015,Bartley K.,SWA,0,0,0,0,0,0,0,0,0,0,0,1
Swansea,Manchester United,8/30/2015,Carrick M.,MAU,0,0,0,0,0,0,0,0,0,0,88.5,26
Swansea,Manchester United,8/30/2015,Cork J.,SWA,0,0,0,0,0,0,0,2,0,0,75,36
Swansea,Manchester United,8/30/2015,Depay M.,MAU,0,0,2,1,0,0,2,3,1,0,77.4,53
Swansea,Manchester United,8/30/2015,Eder,SWA,0,0,0,0,0,0,0,1,0,0,50,4
Swansea,Manchester United,8/30/2015,Fellaini M.,MAU,0,0,0,0,0,1,1,0,0,0,58.3,12
Swansea,Manchester United,8/30/2015,Gomis B.,SWA,1,0,3,1,0,2,0,0,0,0,71,31
Swansea,Manchester United,8/30/2015,Johnstone S.,MAU,0,0,0,0,0,0,0,0,0,0,0,0
Swansea,Manchester United,8/30/2015,Mata J.,MAU,1,0,4,2,0,0,1,0,0,0,84.2,38
Swansea,Manchester United,8/30/2015,Naughton K.,SWA,0,0,0,0,0,0,3,2,0,0,79,38
Swansea,Manchester United,8/30/2015,Rangel A.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Swansea,Manchester United,8/30/2015,Rooney W.,MAU,0,0,3,1,0,0,1,0,0,0,83.9,31
Swansea,Manchester United,8/30/2015,Schneiderlin M.,MAU,0,0,1,0,0,0,1,0,1,0,91.4,58
Swansea,Manchester United,8/30/2015,Shaw L.,MAU,0,1,0,0,1,0,3,0,0,0,82.4,68
Swansea,Manchester United,8/30/2015,Sigurdsson G.,SWA,0,1,1,0,0,0,0,0,0,0,72.7,22
Swansea,Manchester United,8/30/2015,Tabanou F.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Swansea,Manchester United,8/30/2015,Valencia A.,MAU,0,0,0,0,0,0,0,0,0,0,0,0
Swansea,Manchester United,8/30/2015,Young A.,MAU,0,0,0,0,0,0,0,0,0,0,100,8
Chelsea,Bournemouth,12/5/2015,Allsop R.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Bournemouth,12/5/2015,Azpilicueta C.,CHE,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Bournemouth,12/5/2015,Begovic A.,CHE,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Bournemouth,12/5/2015,Butcher M.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Bournemouth,12/5/2015,Cargill B.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Bournemouth,12/5/2015,Costa D.,CHE,0,0,1,1,0,0,0,0,1,0,80,7
Chelsea,Bournemouth,12/5/2015,Daniels C.,BOU,0,0,0,0,0,0,0,0,0,0,83.3,24
Chelsea,Bournemouth,12/5/2015,Francis S.,BOU,0,0,0,0,1,0,1,0,0,0,71.4,35
Chelsea,Bournemouth,12/5/2015,Hazard E.,CHE,0,0,2,2,0,1,1,1,0,0,82.3,62
Chelsea,Bournemouth,12/5/2015,Kermorgant Y.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Bournemouth,12/5/2015,Loftus-Cheek R.,CHE,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Bournemouth,12/5/2015,Mikel J. O.,CHE,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Bournemouth,12/5/2015,O'Kane E.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Bournemouth,12/5/2015,Pedro,CHE,0,0,5,2,0,0,2,3,1,0,82.9,35
Chelsea,Bournemouth,12/5/2015,Remy L.,CHE,0,0,1,0,0,0,2,0,0,0,100,10
Chelsea,Bournemouth,12/5/2015,Smith A.,BOU,0,0,0,0,1,0,0,5,0,0,58.8,17
Chelsea,Bournemouth,12/5/2015,Surman A.,BOU,0,0,0,0,0,0,3,0,1,0,83.3,42
Chelsea,Bournemouth,12/5/2015,Willian,CHE,0,0,1,0,0,0,1,2,0,0,89.4,66
Chelsea,Bournemouth,12/5/2015,Arter H.,BOU,0,0,2,0,0,0,4,1,0,0,82.4,34
Chelsea,Bournemouth,12/5/2015,Baba Rahman A.,CHE,0,0,0,0,0,0,2,0,0,0,86,50
Chelsea,Bournemouth,12/5/2015,Boruc A.,BOU,0,0,0,0,0,0,0,0,0,0,39.5,38
Chelsea,Bournemouth,12/5/2015,Cahill G.,CHE,0,0,1,0,2,0,1,1,0,0,90.2,41
Chelsea,Bournemouth,12/5/2015,Cook S.,BOU,0,1,1,0,2,0,0,0,0,0,83.3,30
Chelsea,Bournemouth,12/5/2015,Courtois T.,CHE,0,0,0,0,0,0,0,0,0,0,60,20
Chelsea,Bournemouth,12/5/2015,Fabregas C.,CHE,0,0,0,0,0,0,0,0,0,0,82.3,79
Chelsea,Bournemouth,12/5/2015,Gosling D.,BOU,0,0,2,1,0,0,0,0,0,0,88,25
Chelsea,Bournemouth,12/5/2015,Ivanovic B.,CHE,0,0,1,0,2,0,0,0,0,0,90.2,41
Chelsea,Bournemouth,12/5/2015,King J.,BOU,0,0,4,2,0,1,3,1,0,0,64.3,14
Chelsea,Bournemouth,12/5/2015,Matic N.,CHE,0,0,3,0,2,1,0,0,0,0,90.6,64
Chelsea,Bournemouth,12/5/2015,Murray G.,BOU,1,0,1,1,0,0,1,0,0,0,80,5
Chelsea,Bournemouth,12/5/2015,Oscar,CHE,0,0,2,1,0,0,1,3,0,0,80,15
Chelsea,Bournemouth,12/5/2015,Rantie T.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Bournemouth,12/5/2015,Ritchie M.,BOU,0,0,2,0,0,0,1,2,0,0,68.6,35
Chelsea,Bournemouth,12/5/2015,Stanislas J.,BOU,0,0,3,1,0,0,0,1,0,0,80,20
